""	9CL_Bc65_Bc01	9CL_Bc65_Bc03	9CL_Bc65_Bc04	9CL_Bc65_Bc05	9CL_Bc65_Bc06	9CL_Bc65_Bc07	9CL_Bc65_Bc08	9CL_Bc65_Bc09	9CL_Bc65_Bc10	9CL_Bc65_Bc11	9CL_Bc65_Bc12	9CL_Bc65_Bc15	9CL_Bc65_Bc16	9CL_Bc65_Bc17	9CL_Bc65_Bc18	9CL_Bc65_Bc19	9CL_Bc65_Bc20	9CL_Bc65_Bc22	9CL_Bc65_Bc23	9CL_Bc65_Bc24	9CL_Bc65_Bc25	9CL_Bc65_Bc26	9CL_Bc65_Bc27	9CL_Bc65_Bc28	9CL_Bc65_Bc29	9CL_Bc65_Bc30	9CL_Bc65_Bc31	9CL_Bc65_Bc32	9CL_Bc66_Bc01	9CL_Bc66_Bc04	9CL_Bc66_Bc05	9CL_Bc66_Bc06	9CL_Bc66_Bc07	9CL_Bc66_Bc08	9CL_Bc66_Bc09	9CL_Bc66_Bc10	9CL_Bc66_Bc11	9CL_Bc66_Bc12	9CL_Bc66_Bc13	9CL_Bc66_Bc14	9CL_Bc66_Bc15	9CL_Bc66_Bc16	9CL_Bc66_Bc17	9CL_Bc66_Bc18	9CL_Bc66_Bc20	9CL_Bc66_Bc22	9CL_Bc66_Bc23	9CL_Bc66_Bc25	9CL_Bc66_Bc26	9CL_Bc66_Bc27	9CL_Bc66_Bc28	9CL_Bc66_Bc29	9CL_Bc66_Bc30	9CL_Bc66_Bc31	9CL_Bc66_Bc32	9CL_Bc67_Bc01	9CL_Bc67_Bc02	9CL_Bc67_Bc03	9CL_Bc67_Bc04	9CL_Bc67_Bc05	9CL_Bc67_Bc06	9CL_Bc67_Bc07	9CL_Bc67_Bc08	9CL_Bc67_Bc09	9CL_Bc67_Bc10	9CL_Bc67_Bc12	9CL_Bc67_Bc13	9CL_Bc67_Bc14	9CL_Bc67_Bc17	9CL_Bc67_Bc18	9CL_Bc67_Bc19	9CL_Bc67_Bc24	9CL_Bc67_Bc25	9CL_Bc67_Bc26	9CL_Bc67_Bc27	9CL_Bc67_Bc28	9CL_Bc67_Bc29	9CL_Bc67_Bc30	9CL_Bc67_Bc31	9CL_Bc67_Bc32
SPTLC2	0.730276942253113	0.901113748550415	0	0	0	3.72837376594543	0.455588400363922	0	2.70400309562683	0.844824492931366	0	0	0	0	0	1.22144317626953	0	0	0	0	0	0	0	0	3.37215042114258	0	0	0	0.881832957267761	0	0	0	0	0	0	0	0	0	0	0	1.50413262844086	0	0	0	0	0	0	0	1.18566524982452	0	0	0.871540784835815	0	1.14437317848206	0	0	0	0	0.612428426742554	0.558543264865875	0	0	2.04937672615051	0	0	1.22831308841705	0	0	2.62312579154968	0	10.3710870742798	1.99935221672058	0	1.14008176326752	2.95941638946533	0	0	0	0	0
NDRG4	0	1.78085732460022	0	0	0	0	0.455588400363922	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.892735540866852	0	0	0	0	0	0	0	0	0	0.747165501117706	0	0	0	0	0	0	0	1.69573593139648	0	1.1619907617569	0	0	0	0	0	0	0	0	0	0	0	5.20446538925171	0	0.558543264865875	0	0	1.02468836307526	0	0	0	0	0	0	0	2.07421731948853	0	0	0	0	0	0	9.51094818115234	0	0
IGFL4	0	0	0	0	0	0.932093441486359	0	0	0	0	0	0	0	6.84195041656494	0	0	0	0	0	0	0	0.895265102386475	0	0	0	0	0	0	0	0	0	1.12501680850983	0	0	0	0	0	0.819672763347626	0	0	0.752066314220429	0	0	0.847867965698242	0	0	0	0	0	1.19736588001251	0	0	0	0	0	0	0	0	0	0	0.907950878143311	0	0.531300902366638	0	0	0	0	0	0.949571549892426	0	0	0	0	0	1.47970819473267	0	0	0	0	4.48383235931397
NECTIN4	0.730276942253113	0	9.63637733459473	0	0	0.932093441486359	1.82235360145569	0	0	0	0.623516917228699	0	0	0	0.987789988517761	0	0	0	0.814931571483612	1.42501091957092	0	0	0	0	0	0	0	0	0	1.06305611133575	0	0	0	0	0	0	0	2.45901823043823	0	0	0.752066314220429	0	0.826868057250977	0	1.01677203178406	0	1.000324010849	1.95831918716431	0	0	0	0	0	0	2.56939578056335	0	0	0	0	0	0	0.717004597187042	1.53703248500824	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DKC1	8.03304672241211	4.45214319229126	13.490927696228	4.74045658111572	1.66081511974335	3.72837376594543	5.01147222518921	8.2529878616333	5.40800619125366	3.37929797172546	8.10572052001953	2.81045484542847	4.68404817581177	2.35361194610596	7.90231990814209	6.71793746948242	9.64659214019775	0	6.78023052215576	4.27503252029419	8.72652244567871	5.37159061431885	5.22073411941528	9.676025390625	1.12405014038086	2.67820644378662	14.2182331085205	1.97257852554321	14.1093273162842	8.50444889068604	9.76023101806641	0	3.25413107872009	7.33641338348389	23.5425071716309	8.96598625183106	6.60942506790161	8.19672775268555	8.13757228851318	12.1088237762451	2.25619888305664	13.1054706573486	6.61494445800781	5.9350757598877	4.06708812713623	16.2678699493408	13.0042123794556	0	15.4136476516724	1.90663349628448	11.7478370666504	7.84386730194092	9.37356853485107	3.43311953544617	7.70818758010864	0.938918113708496	3.90070033073425	6.6914553642273	4.28699922561646	6.14397573471069	7.90095090866089	10.0380640029907	3.07406497001648	15.1522884368897	2.13172197341919	4.91325235366821	12.1438875198364	6.49615478515625	4.37187671661377	5.05055999755859	4.14843463897705	2.99902820587158	3.70487523078918	6.84049081802368	14.7970819473267	6.27494049072266	1.6162074804306	26.155107498169	1.95620930194855	7.47305345535278
NCBP2	3.65138483047485	2.67128586769104	4.81818866729736	3.1603045463562	0.830407559871674	2.79628038406372	2.27794194221497	4.95179271697998	2.70400309562683	5.06894683837891	2.4940676689148	7.72875118255615	3.51303601264954	4.70722389221191	0.987789988517761	2.44288635253906	0	2.50896120071411	10.5941104888916	4.27503252029419	4.98658418655396	1.79053020477295	7.30902814865112	2.76457858085632	2.24810028076172	8.97645568847656	4.26547002792358	6.90402460098267	6.17283058166504	1.06305611133575	13.0136413574219	2.17604780197144	5.42355155944824	2.4454710483551	5.23166847229004	5.97732400894165	4.72101783752441	6.55738210678101	2.71252393722534	4.5408091545105	3.00826525688171	3.74442028999329	0	3.39147186279297	1.01677203178406	5.8099536895752	5.00161981582642	1.95831918716431	4.7426609992981	2.85995030403137	6.71304988861084	0	4.3262619972229	10.2993583679199	7.70818758010864	0	1.11448574066162	4.46097040176392	3.67457056045532	2.79271626472473	2.63365030288696	7.88705015182495	1.53703248500824	5.2399845123291	2.13172197341919	1.22831308841705	4.55395793914795	6.49615478515625	1.74875056743622	6.73407983779907	2.07421731948853	2.99902820587158	7.40975046157837	1.14008176326752	1.47970819473267	1.25498819351196	1.6162074804306	2.38130354881287	2.93431401252747	4.48383235931397
HNRNPL	1.46055388450623	0	0	0.395038068294525	0.415203779935837	0.466046720743179	0.227794200181961	0.825298726558685	0	0	0.623516917228699	0.702613711357117	0	1.17680597305298	1.48168504238129	0.610721588134766	1.37808465957642	2.50896120071411	0.407465785741806	0.712505459785461	0	0.447632551193237	0.522073447704315	0	2.81012535095215	0.892735540866852	0.710911631584168	0	2.64549899101257	0	2.16894030570984	2.17604780197144	0	0.611367762088776	0	0.747165501117706	0.472101807594299	0.409836381673813	0.452087342739105	0	1.12809944152832	0.936105072498322	1.24030208587646	0	0	0.580995380878449	3.000972032547	0	0.592832624912262	0	0	0	0	0	0.642348945140839	0	0.835864365100861	1.11524260044098	0	1.11708652973175	0.658412575721741	0.717004597187042	2.04937672615051	0	0.532930493354797	0.614156544208527	0.758992969989777	1.62403869628906	0	0	1.03710865974426	2.49919033050537	0	0	0	0	0	0	0.489052325487137	1.4946106672287
JRKL	0	0	1.92727541923523	1.5801522731781	0	0	0.455588400363922	0	0	2.53447341918945	0	0.702613711357117	1.17101204395294	0	0	1.22144317626953	0	0	0	0	0	0	0	0	1.12405014038086	0	2.84364652633667	0.986289262771606	0	0	3.25341033935547	0	1.08471035957336	0	10.4633369445801	0.747165501117706	0.944203615188599	0.819672763347626	0	0	0	0	0.826868057250977	1.69573593139648	0	1.1619907617569	3.000972032547	1.95831918716431	0	0.953316748142242	1.67826247215271	0	0.721043705940247	2.28874635696411	0	0	1.11448574066162	0.743495047092438	0	0.558543264865875	0	0.717004597187042	0.512344181537628	0	0	0	0	0	0	8.41759967803955	0	0	0	0	0	2.50997638702393	0	5.94434261322022	0	0
ACSL5	8.03231620788574	15.1381769180298	34.6909561157227	0.79007613658905	10.7961292266846	2.79628038406372	2.27748656272888	4.95179271697998	2.70400309562683	9.29306983947754	10.5997877120972	21.0791149139404	3.51303601264954	1.17680597305298	0.987789988517761	21.3752555847168	12.4027614593506	3.76344203948975	18.0034675598145	14.248682975769	4.98658418655396	10.7431812286377	33.4127006530762	0	12.3645515441895	8.92824840545654	5.68729305267334	7.89031410217285	16.4232578277588	8.50444889068604	8.67576122283936	2.17604780197144	1.08471035957336	19.5637683868408	5.23166847229004	15.6904754638672	0.944203615188599	36.065601348877	0	7.56801509857178	5.26446437835693	0	0.826868057250977	15.2616233825684	7.6735782623291	27.8877773284912	3.000972032547	19.5831909179688	3.55699563026428	0	5.03478765487671	3.48616313934326	5.76834964752197	0	3.85409379005432	3.75567245483398	7.80140066146851	19.3308715820313	1.22485685348511	1.11708652973175	1.97523772716522	0	2.5617208480835	6.98664569854736	3.19758296012878	3.68493914604187	16.6986045837402	1.62403869628906	1.74875056743622	8.41759967803955	4.14843463897705	1.21960484981537	11.1146259307861	1.14008176326752	4.439124584198	5.01995277404785	6.46482992172241	23.7773704528809	7.82483720779419	1.4946106672287
HLTF	0	1.78085732460022	2.89091324806213	3.1603045463562	0.830407559871674	0.932093441486359	1.36676526069641	3.30119490623474	0	0	0	0	0	0	0.987789988517761	0.610721588134766	0	0	0.814931571483612	0	0	0	0	0	0	0	1.42182326316834	0.986289262771606	0	1.06305611133575	1.08447015285492	0	1.08471035957336	0	5.23166847229004	0	0	0	0	1.51360297203064	2.25619888305664	0	2.48060417175293	3.39147186279297	1.01677203178406	0	2.000648021698	0	1.18566524982452	0	0	0.871540784835815	3.60521841049194	0	1.28469789028168	0	1.11448574066162	0	3.79093194007874	3.35125946998596	0	0	0	0	0	0	0.758992969989777	0	0	0	1.03710865974426	1.99935221672058	2.46991682052612	0	0	1.25498819351196	0	0	0	0
TAGLN	1.46055388450623	0.89042866230011	1.92727541923523	7.90076112747192	4.15203809738159	1.86418688297272	0.911176800727844	1.65059745311737	0	0	9.97627067565918	0	0	0	48.4017105102539	3.05360794067383	2.75616931915283	2.50896120071411	0	1.42501091957092	1.24664604663849	0	0	0	13.4886016845703	0.892735540866852	32.7019348144531	0.986289262771606	0.881832957267761	31.8916816711426	0	17.4083824157715	4.33884143829346	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.2997512817383	5.03478765487671	38.3477935791016	0	1.14437317848206	0	22.5340347290039	0	0.743495047092438	5.46714878082275	1.11708652973175	0	0	0	10.4799690246582	4.26344394683838	0	0	4.87211608886719	0	37.0374412536621	4.14843463897705	3.99870443344116	0	5.70040893554688	4.439124584198	0	1.6162074804306	9.51094818115234	1.95620930194855	2.9892213344574
METAP2	4.38166189193726	4.45214319229126	5.78182649612427	2.37022829055786	6.64326047897339	1.86418688297272	5.01147222518921	1.65059745311737	4.05600452423096	5.06894683837891	3.74110174179077	5.62090969085693	0	1.17680597305298	1.97557997703552	3.05360794067383	5.51233863830566	3.76344203948975	3.25972628593445	2.85002183914185	3.73993825912476	3.5810604095459	9.3973217010498	9.676025390625	5.6202507019043	5.35641288757324	5.68729305267334	3.94515705108643	5.29099798202515	2.12611222267151	2.16894030570984	9.79221534729004	6.50826215744019	6.11367797851563	0	8.21882057189941	7.55362892150879	0.819672763347626	8.30574798583984	6.05441188812256	5.26446437835693	5.61663055419922	0.826868057250977	7.63081169128418	0	2.32398152351379	5.00161981582642	11.7499151229858	2.37133049964905	1.90663349628448	8.39131259918213	5.22924470901489	0	8.01061248779297	5.13879156112671	0.938918113708496	3.90070033073425	2.97398018836975	3.06214213371277	4.468346118927	5.92571306228638	5.01903200149536	3.58640909194946	1.96674084663391	1.06586098670959	1.22831308841705	9.1079158782959	4.87211608886719	6.12062692642212	5.05055999755859	3.11132597923279	3.99870443344116	8.64470863342285	4.56032705307007	11.8376655578613	1.25498819351196	0	0	0.978104650974274	4.48383235931397
RPS9	0	1.43180930614471	0.500127971172333	0.403728872537613	0	0.468843013048172	0.841471791267395	0	0	0.429170846939087	1.00635635852814	0	0	0	1.27227354049683	0	0	0	0	0	1.41369664669037	0	0	0.717408180236816	0	2.28629565238953	73.9348068237305	1.18058824539185	1.42416024208069	0.553852260112763	0	0	1.10423517227173	1.8524444103241	0	37.2887916564941	1.43896639347076	1.32541084289551	0	0	0	0	0	0.430716931819916	0.519570469856262	0	0	1.80165362358093	0.637887895107269	0	0.839131236076355	0	0	0	0	0	1.10445535182953	0	0.550573170185089	0	0.331839948892593	0	0	0.69691789150238	1.10529780387878	0	0	0.812019348144531	0	0	0	0	0	0	0	0	0	0.594434261322022	0	0
SND1	0	3.56171464920044	0.963637709617615	1.5801522731781	0	4.66046714782715	2.73353052139282	3.30119490623474	0	3.37929797172546	0.623516917228699	2.81045484542847	3.51303601264954	3.53041791915894	0.987789988517761	0.610721588134766	4.13425397872925	2.50896120071411	1.62986314296722	5.70004367828369	2.49329209327698	1.79053020477295	1.04414689540863	4.1468677520752	2.24810028076172	1.7854710817337	2.84364652633667	2.95886778831482	3.52733182907105	0	2.16894030570984	2.17604780197144	5.42355155944824	3.66820669174194	2.61583423614502	0	5.25071620941162	0	1.80834937095642	0	0.752066314220429	0	0.826868057250977	0	0	1.1619907617569	0	0	1.18566524982452	0	3.35652494430542	2.61462235450745	0.721043705940247	9.15498542785645	0	4.69459056854248	5.0151858329773	2.23048520088196	1.83728528022766	2.79271626472473	2.63365030288696	0	1.53703248500824	0	8.52688789367676	2.45662617683411	5.3129506111145	4.87211608886719	1.74875056743622	0.841759979724884	1.03710865974426	0.999676108360291	0	3.42024540901184	2.95941638946533	5.01995277404785	1.6162074804306	4.75547409057617	1.95620930194855	1.4946106672287
PRPF8	0	0	0.963637709617615	1.5801522731781	0	1.86418688297272	2.27794194221497	0	0	0	2.4940676689148	2.10784125328064	1.17101204395294	1.17680597305298	1.97557997703552	0.610721588134766	0	0	1.2223973274231	1.42501091957092	2.49329209327698	0.895265102386475	1.04414689540863	0	0	2.67820644378662	0	1.97257852554321	0	0	0	0	7.05061721801758	1.22273552417755	0	0.747165501117706	0.944203615188599	0.819672763347626	0.90417468547821	0	3.00826525688171	0	0.826868057250977	0.847867965698242	4.06708812713623	2.32398152351379	1.000324010849	0	0	4.76658391952515	8.39131259918213	0	0	1.14437317848206	0	0.938918113708496	1.67172873020172	0	2.44971370697022	3.35125946998596	2.63365030288696	0.717004597187042	2.04937672615051	0	0	0	2.27697896957397	3.24807739257813	1.74875056743622	0	2.07421731948853	0.999676108360291	0	1.14008176326752	1.47970819473267	1.25498819351196	4.84862232208252	3.56660556793213	0.978104650974274	1.4946106672287
RPS3	180.378402709961	61.3113555908203	188.872985839844	120.091567993164	107.122581481934	109.987030029297	95.1118240356445	59.6162796020508	109.512130737305	80.2574844360352	205.759963989258	74.4770584106445	100.707038879395	67.0779418945313	98.7789993286133	184.437927246094	124.027618408203	175.557037353516	93.7171325683594	112.575859069824	173.283813476563	113.698669433594	106.502983093262	74.6436233520508	93.2961578369141	136.588531494141	78.2002792358399	115.395843505859	63.4919738769531	106.305610656738	79.1663208007813	97.9221572875977	103.047485351563	183.410339355469	86.3225250244141	62.0147361755371	109.527618408203	104.218116760254	163.655609130859	114.964202880859	93.2208786010742	56.1663055419922	226.562683105469	87.3303985595703	122.012641906738	81.3393478393555	72.0233306884766	137.082336425781	61.6545906066895	74.3587112426758	46.9913482666016	102.831352233887	120.41429901123	64.0848999023438	48.8185234069824	106.097747802734	100.698806762695	81.7814865112305	187.397583007813	89.89306640625	91.5193481445313	126.192802429199	53.2837944030762	113.532997131348	56.4906349182129	185.47526550293	104.741027832031	128.299057006836	181.870056152344	101.011199951172	88.1542358398438	150.951095581055	158.074676513672	120.848670959473	79.9057235717774	61.4944190979004	61.4158821105957	139.097610473633	89.0075225830078	101.633529663086
MS4A4E	0	0	0	3.00861001014709	5.05884313583374	5.32691431045532	5.80829620361328	0	2.61341905593872	2.63923192024231	0	0	4.79061031341553	0	6.08774995803833	4.54071521759033	0	0	5.07294893264771	0	0	2.74577808380127	10.439380645752	0	1.95584726333618	6.12416553497315	0	0	0	0	0	5.09521627426148	6.70567941665649	0	10.5522747039795	0	0	0	8.5363130569458	0	8.64425086975098	0	4.52048778533936	0	4.24807357788086	0	0	0	0	7.78001832962036	0	8.730224609375	0	0	0	3.90026569366455	0	0	0	0	0	6.77999544143677	4.62902927398682	8.25122833251953	0	7.42023897171021	0	12.2436275482178	0	0	0	0	8.87688159942627	5.55219841003418	0	0	0	2.56795597076416	0	0
SUSD1	0	0	0	2.37022829055786	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.79053020477295	1.04414689540863	0	1.12405014038086	0	0	0.986289262771606	0	0	1.08447015285492	0	0	0	0	0.747165501117706	1.8884072303772	0	0	0	0	7.48884057998657	0.826868057250977	0	0	2.32398152351379	1.000324010849	0	0	0	0	0	0.721043705940247	1.14437317848206	0	0	0	0	0	0	0	0	0	0	0	0	0.758992969989777	0	0	0	0	0	0	0	0	0	0	0	1.95620930194855	0
CCNL1	0	0.89042866230011	0.963637709617615	1.5801522731781	2.49122285842896	0.932093441486359	3.1891188621521	1.65059745311737	2.70400309562683	0.844824492931366	0.623516917228699	2.10784125328064	0	1.17680597305298	1.97557997703552	2.44288635253906	1.37808465957642	0	0.814931571483612	1.42501091957092	0	0	2.08829379081726	0	4.49620056152344	0	2.84364652633667	0	0	1.06305611133575	1.08447015285492	0	2.16942071914673	2.4454710483551	18.3108386993408	5.23015880584717	3.77681446075439	0.819672763347626	0	3.02720594406128	0	0	0.826868057250977	0	3.05031609535217	2.32398152351379	1.000324010849	0	2.37133049964905	0.953316748142242	3.35652494430542	0.871540784835815	0.721043705940247	0	2.56939578056335	1.87783622741699	3.90070033073425	0	0	1.67562973499298	1.31682515144348	0	2.04937672615051	1.74666142463684	2.13172197341919	0	0	0	0.874375283718109	0	1.03710865974426	4.99838066101074	0	1.14008176326752	4.439124584198	2.50997638702393	0	2.37773704528809	5.86862802505493	4.48383235931397
PUM1	0.730276942253113	0	2.3069486618042	3.1603045463562	0.830407559871674	0	1.03418564796448	1.65059745311737	0	0	1.2470338344574	0.702613711357117	1.17101204395294	3.53041791915894	0.987789988517761	0.610721588134766	0	0	0.814931571483612	2.85002183914185	2.49329209327698	0	0	0	0	0	2.84364652633667	0.986289262771606	0	0	1.08447015285492	0	2.16942071914673	0	0	1.49433100223541	3.77681446075439	0.819672763347626	0.90417468547821	1.51360297203064	0.752066314220429	0	1.65373611450195	2.54360389709473	0	0	3.000972032547	0	0	0	0	0	1.44208741188049	2.28874635696411	0	1.87783622741699	1.11448574066162	1.48699009418488	1.22485685348511	1.11708652973175	0.658412575721741	0	0	0	1.06586098670959	0	0	3.24807739257813	0	0.841759979724884	1.03710865974426	0.999676108360291	0	0	1.47970819473267	0	0	3.56660556793213	0	0
BEX1	4.38166189193726	0	1.92727541923523	1.5801522731781	4.15203809738159	0	0	0	1.35200154781342	3.37929797172546	0	4.91829633712769	0	3.53041791915894	4.9389500617981	0	0	0	0	0	0	1.79053020477295	3.1324405670166	4.1468677520752	2.24810028076172	0	1.42182326316834	2.95886778831482	1.76366591453552	1.06305611133575	4.33788061141968	2.17604780197144	3.25413107872009	4.89094209671021	0	0	0	0	0	0	0	0	3.30747222900391	0	6.10063219070435	1.1619907617569	1.000324010849	0	0	0.953316748142242	0	0	0	9.15498542785645	1.28469789028168	0	0	0.743495047092438	1.22485685348511	0.558543264865875	1.97523772716522	6.45304107666016	0	0	2.13172197341919	12.283130645752	0	0	1.74875056743622	2.5252799987793	0	0	0	9.12065410614014	2.95941638946533	0	0	2.37773704528809	0	1.4946106672287
AGGF1	0	0	0	1.5801522731781	0	0	2.27794194221497	0	0	0	1.87055087089539	0	0	0	4.9389500617981	0	0	2.50896120071411	2.44479465484619	0	0	0	0	0	0	0	0	0	0.881832957267761	1.06305611133575	0	1.08802390098572	0	1.22273552417755	0	0.747165501117706	0	0	0.90417468547821	4.5408091545105	0	0	0.826868057250977	2.54360389709473	4.06708812713623	3.4859721660614	3.000972032547	0	1.18566524982452	0.953316748142242	3.35652494430542	0	0	0	0	1.87783622741699	0	2.23048520088196	0.612428426742554	1.11708652973175	0	0.717004597187042	0	0	2.13172197341919	0	3.79496479034424	0	0	0	0	0	4.93983364105225	0	0	0	0	1.18886852264404	0	0
PAX6	0	0	0	0	7.47366809844971	0	0	0	0	0	1.2470338344574	0	1.17101204395294	0	0	0	0	0	0	0	2.49329209327698	0	0	0	0	2.67820644378662	0	0	0	0	0	0	0	0	0	0	1.8884072303772	2.45901823043823	0	3.02720594406128	0	0	0	0.847867965698242	0	0	0	0	0	0	0	0	0	0	2.56939578056335	0	0.557242870330811	0.743495047092438	0	2.23361444473267	0	0	0	0	0	2.45662617683411	0	0	0	0	0	0	0	0	0	6.27494049072266	0	0	0	2.9892213344574
PLAC8	0	0.89042866230011	0	1.5801522731781	0.830407559871674	1.86418688297272	0.911176800727844	1.65059745311737	1.35200154781342	0	0	0.702613711357117	0	3.53041791915894	6.91452980041504	3.66432952880859	0	0	0	0	0	0	1.04414689540863	0	3.37215042114258	2.67820644378662	0	0.986289262771606	0	0	4.33788061141968	1.08802390098572	0	0	0	0	7.55362892150879	0	0.90417468547821	1.51360297203064	0	3.74442028999329	2.48060417175293	0	0	0	0	0	0	0	0	14.8161935806274	0.721043705940247	0	1.28469789028168	0	0	0	0.612428426742554	2.2341730594635	3.29206275939941	0	0	0	1.06586098670959	0	0.758992969989777	0	1.74875056743622	2.5252799987793	0	0.999676108360291	7.40975046157837	2.28016352653503	0	1.25498819351196	1.6162074804306	0	11.7372560501099	0
ZNF512B	0	0	0	0	0	2.79628038406372	0	0	0	0	0	0	1.17101204395294	0	0	0.610721588134766	0	0	0	1.42501091957092	0	0	0	0	0	0	0	0.986289262771606	0	0	0	3.26407170295715	0	0	0	1.49433100223541	0	0	0	0	0.752066314220429	0	0.826868057250977	0.847867965698242	0	0	0	0	0	0.953316748142242	0	0	0	0	0	0	0.557242870330811	0	0	0	0	0.717004597187042	0	6.98664569854736	2.13172197341919	0	0	0	0.874375283718109	0	0	0	0	0	0	0	0	0	0	0
DUSP13	0	0	0	0	0	0	0	0	0	0.844824492931366	0	0.702613711357117	0	0	0	0	0	0	0	0	0	0	0	0	3.37215042114258	0	2.84364652633667	0.986289262771606	0	0	0	0	0	0	0	0	0	0	0	0	0.752066314220429	0	0	0	0	0	0	0	0	0	0	0.871540784835815	0	0	0	0	0	0	0	0	0	0	0	0	2.13172197341919	0	0	0	0	5.05055999755859	3.11132597923279	0.999676108360291	0	0	0	0	0	0	0	0
OR2C3	0	0	0	0	0	0	0	0	3.18666791915894	0	0.806830942630768	0.733528792858124	0	0	0	0	0	0	0	0	0	0	0	1.38228929042816	3.83525896072388	0	0	0	0	0	0	0	0	0	0	0	0	0	1.16819369792938	0	0	0	0.845886051654816	0	0	0	5.94092416763306	1.95831918716431	0	0	0	0	0	0	0	0	0	0	0	0.884732484817505	0	0	0	0	1.25132083892822	0	0	0	0	0	2.07421731948853	0	1.60544586181641	0	0	0	0	0	0	0
HSPB8	0	0	0	0	0.830407559871674	0	0.455588400363922	0	0	0	0	0	0	0	0	0	1.37808465957642	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.98866200447083	0	0	2.71252393722534	0	0	0	0	0	0	1.1619907617569	0	0	0	0	1.67826247215271	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.39854097366333	0	0	0	0	0
FAM120A	1.46055388450623	0	0	0	0	0	1.36676526069641	1.65059745311737	0	0	0.623516917228699	0	1.17101204395294	0	0	2.44288635253906	0	1.25448060035706	0	1.42501091957092	0	0	1.04414689540863	1.38228929042816	0	3.57094216346741	0	0	0.881832957267761	0	0	0	2.16942071914673	1.22273552417755	5.23166847229004	0	0	1.63934552669525	0	3.02720594406128	0	0	1.65373611450195	0	0	1.1619907617569	0	1.95831918716431	0	2.85995030403137	1.67826247215271	0	0	1.14437317848206	0	1.87783622741699	1.11448574066162	2.97398018836975	4.28699922561646	1.11708652973175	0	0	1.02468836307526	0	1.06586098670959	0	0	0	0	0	2.07421731948853	0.999676108360291	1.23495841026306	0	0	0	0	0	1.95620930194855	0
LIME1	0.730276942253113	0	0.963637709617615	3.1603045463562	0	2.79628038406372	5.92264938354492	4.95179271697998	2.70400309562683	1.72935569286346	0	2.10784125328064	11.7101202011108	12.9448661804199	11.8534803390503	0	0	2.50896120071411	2.44479465484619	1.42501091957092	0	2.68579530715942	1.04414689540863	0	0	0.892735540866852	1.42182326316834	3.94515705108643	0.881832957267761	4.25222444534302	0	35.7622566223145	0	0	5.23166847229004	0.747165501117706	6.60942506790161	0.819672763347626	8.13757228851318	1.51360297203064	3.00826525688171	0	4.96120834350586	1.69573593139648	3.05031609535217	3.53709959983826	3.000972032547	1.95831918716431	1.18566524982452	12.3931179046631	0	0	7.21043682098389	0	0	3.75567245483398	1.67172873020172	0	11.4824209213257	2.2341730594635	0.658412575721741	12.1890783309937	1.53703248500824	0	2.13172197341919	1.22831308841705	0	1.62403869628906	11.3668785095215	0	1.03710865974426	26.9912548065186	3.70487523078918	4.72791910171509	0	0	0	1.18886852264404	0	2.9892213344574
LGALS3	2.19083094596863	27.6032886505127	3.85455083847046	9.48091316223145	20.7601890563965	0	1.82235360145569	3.30119490623474	4.05600452423096	19.4309635162354	19.9525413513184	33.0228462219238	1.17101204395294	2.35361194610596	11.8534803390503	5.49649429321289	17.9151000976563	5.01792240142822	11.4090414047241	5.70004367828369	22.4396305084229	24.1721572875977	6.2648811340332	19.35205078125	33.7215042114258	16.0692386627197	27.0146427154541	10.8491821289063	1.76366591453552	6.37833642959595	28.1962242126465	3.26407170295715	0	24.4547119140625	2.61583423614502	0	0	20.4918193817139	6.32922267913818	10.5952205657959	3.00826525688171	13.1054706573486	6.61494445800781	6.78294372558594	2.03354406356812	2.32398152351379	7.00226783752441	9.79159545898438	5.92832612991333	6.67321729660034	1.67826247215271	25.2746829986572	2.88417482376099	9.15498542785645	47.5338249206543	6.57242679595947	36.2207870483398	57.9926147460938	2.44971370697022	3.9561619758606	23.7028522491455	6.45304107666016	7.68516254425049	15.7199535369873	8.52688789367676	34.392765045166	9.1079158782959	3.24807739257813	3.49750113487244	12.6263999938965	8.2968692779541	1.99935221672058	19.759334564209	26.2218818664551	17.756498336792	13.8048696517944	8.08103752136231	11.8886852264404	11.7372560501099	16.4407176971436
MRPS36	0	0	0	0	0.579624533653259	0	0	0	0	0	11.2233047485352	2.15842938423157	0	0	0	7.32865905761719	0	0	0	0	0	0.596246540546417	0.695401787757874	0	0	0	0	1.31570982933044	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.27654314041138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.37922418117523	0	0	0	0.914596557617188	0	0	0	0	1.2814519405365	0	0	0	0	0	0
