""	UMI_200_Bc67_Bc01	UMI_200_Bc67_Bc02	UMI_200_Bc67_Bc03	UMI_200_Bc67_Bc04	UMI_200_Bc67_Bc05	UMI_200_Bc67_Bc06	UMI_200_Bc67_Bc07	UMI_200_Bc67_Bc08	UMI_200_Bc67_Bc09	UMI_200_Bc67_Bc10	UMI_200_Bc67_Bc11	UMI_200_Bc67_Bc12	UMI_200_Bc67_Bc13	UMI_200_Bc67_Bc14	UMI_200_Bc67_Bc15	UMI_200_Bc67_Bc16	UMI_200_Bc68_Bc01	UMI_200_Bc68_Bc02	UMI_200_Bc68_Bc03	UMI_200_Bc68_Bc04	UMI_200_Bc68_Bc05	UMI_200_Bc68_Bc06	UMI_200_Bc68_Bc07	UMI_200_Bc68_Bc08	UMI_200_Bc68_Bc09	UMI_200_Bc68_Bc10	UMI_200_Bc68_Bc11	UMI_200_Bc68_Bc12	UMI_200_Bc68_Bc13	UMI_200_Bc68_Bc14	UMI_200_Bc68_Bc15	UMI_200_Bc68_Bc16	UMI_200_Bc69_Bc01	UMI_200_Bc69_Bc02	UMI_200_Bc69_Bc03	UMI_200_Bc69_Bc04	UMI_200_Bc69_Bc05	UMI_200_Bc69_Bc06	UMI_200_Bc69_Bc07	UMI_200_Bc69_Bc08	UMI_200_Bc69_Bc09	UMI_200_Bc69_Bc10	UMI_200_Bc69_Bc11	UMI_200_Bc69_Bc12	UMI_200_Bc69_Bc13	UMI_200_Bc69_Bc14	UMI_200_Bc69_Bc15	UMI_200_Bc69_Bc16	UMI_200_Bc70_Bc01	UMI_200_Bc70_Bc02	UMI_200_Bc70_Bc03	UMI_200_Bc70_Bc04	UMI_200_Bc70_Bc05	UMI_200_Bc70_Bc06	UMI_200_Bc70_Bc07	UMI_200_Bc70_Bc08	UMI_200_Bc70_Bc09	UMI_200_Bc70_Bc10	UMI_200_Bc70_Bc11	UMI_200_Bc70_Bc12	UMI_200_Bc70_Bc13	UMI_200_Bc70_Bc14	UMI_200_Bc70_Bc15	UMI_200_Bc70_Bc16	UMI_200_Bc71_Bc01	UMI_200_Bc71_Bc02	UMI_200_Bc71_Bc03	UMI_200_Bc71_Bc04	UMI_200_Bc71_Bc05	UMI_200_Bc71_Bc06	UMI_200_Bc71_Bc07	UMI_200_Bc71_Bc08	UMI_200_Bc71_Bc09	UMI_200_Bc71_Bc10	UMI_200_Bc71_Bc11	UMI_200_Bc71_Bc12	UMI_200_Bc71_Bc13	UMI_200_Bc71_Bc14	UMI_200_Bc71_Bc15	UMI_200_Bc71_Bc16	UMI_200_Bc72_Bc01	UMI_200_Bc72_Bc02	UMI_200_Bc72_Bc03	UMI_200_Bc72_Bc04	UMI_200_Bc72_Bc05	UMI_200_Bc72_Bc06	UMI_200_Bc72_Bc07	UMI_200_Bc72_Bc08	UMI_200_Bc72_Bc09	UMI_200_Bc72_Bc10	UMI_200_Bc72_Bc11	UMI_200_Bc72_Bc12	UMI_200_Bc72_Bc13	UMI_200_Bc72_Bc14	UMI_200_Bc72_Bc15	UMI_200_Bc72_Bc16
ATG10	3.09119892120361	6.44741296768189	5.14028215408325	2.21164608001709	0.884412348270416	15.5259256362915	2.01302170753479	2.5799674987793	1.36832308769226	1.69094324111938	0.751497864723206	0	1.20904910564423	4.80450582504273	3.41039943695068	0	8.03782749176025	0	0	2.35205054283142	1.71085727214813	1.55266582965851	3.82178783416748	2.56829595565796	0	3.15745973587036	0	0	0	3.40819430351257	11.8424158096313	0	4.91643381118774	0	11.3657894134521	4.80160760879517	3.53262257575989	1.28210258483887	1.73793148994446	1.74984097480774	0	3.24922585487366	1.92114531993866	0	3.58708000183105	4.03283834457397	11.9846496582031	11.1508474349976	0	0	3.4358057975769	0	0.572070896625519	4.59777307510376	2.62087059020996	3.27375650405884	3.32174754142761	3.14993906021118	1.00094425678253	3.85227489471436	0.876317799091339	4.7454047203064	15.4552383422852	2.19203925132751	0.70565676689148	1.95153319835663	3.51970648765564	4.11968469619751	0.68856281042099	5.76423358917236	4.45297431945801	9.22915744781494	0	2.80093002319336	0	0	0.94336599111557	7.72149419784546	6.18209791183472	0	1.69632709026337	0.817703247070313	7.19820976257324	0.721843004226685	1.86171400547028	1.71198749542236	0.62827205657959	0	0	2.33953952789307	0	0	1.83226144313812	0	18.7784023284912	0
NONO	27.5773582458496	17.5460433959961	26.4302978515625	30.7595710754395	18.6823272705078	22.0113258361816	19.6813144683838	21.5736389160156	31.4563808441162	21.961971282959	27.0952568054199	16.62717628479	31.6492786407471	41.094539642334	27.290018081665	33.0522880554199	22.496919631958	12.462212562561	13.744140625	29.6287822723389	22.1025657653809	24.8907871246338	26.6178569793701	17.7726078033447	35.9980506896973	15.8188743591309	35.2535362243652	7.9113564491272	11.8419971466064	20.4593887329102	9.88249683380127	4.91556167602539	22.3301486968994	24.1653175354004	28.6897163391113	24.5026035308838	33.8248596191406	19.8583698272705	23.8073444366455	14.9663906097412	19.8321399688721	27.9853401184082	26.5385818481445	33.7072219848633	32.2837181091309	33.4201316833496	23.8800811767578	25.3860492706299	24.6062126159668	29.3357582092285	29.5880126953125	20.5530681610107	33.2178688049316	17.9896869659424	17.8238849639893	21.1907920837402	35.6660423278809	24.268762588501	19.747631072998	21.4937686920166	36.4464149475098	36.3039283752441	15.5398769378662	33.5261459350586	28.4774856567383	24.5532150268555	21.3599166870117	24.7689170837402	23.0806255340576	28.4469165802002	27.6318187713623	32.1861724853516	26.2114505767822	32.6330299377441	25.2009010314941	20.8949890136719	35.9775123596191	27.7695827484131	18.1481666564941	31.571704864502	16.8573532104492	23.388765335083	18.3377017974854	25.1201362609863	15.4340744018555	35.7454414367676	24.7174854278564	22.1573696136475	29.5818691253662	39.1451530456543	15.0722436904907	14.2748823165894	21.3286685943604	21.5741519927979	26.0441112518311	34.2055397033691
DND1	0	0	0	0	0	1.10277187824249	0	0	0	0	0	0	0	0	0	0	1.60692286491394	0	0	0	0	3.10533165931702	0	0	0	0	0	7.72970819473267	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.71459484100342	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.85864043235779	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.83618551492691	0.727123200893402	0	0	2.88321852684021	0
HPGD	0	7.87229919433594	0	0	0	0	4.22029972076416	0.769909679889679	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.70488786697388	0	0	0	0	0	3.40819430351257	0	0	0	0	0	0	0.70652449131012	0	0	2.62476134300232	0	0	0	0	0	2.68855905532837	6.65813827514648	0	0	1.10927021503448	0	0	0	0	0	0	0	0	0	2.88920617103577	0	1.12387001514435	26.1383590698242	0	0	0.975766599178314	0	0.686614096164703	0	0	0.556621789932251	10.2546195983887	0	0	0	1.08760094642639	0	1.54429876804352	0	0	0	0	0	0.714696049690247	0	0	0	0	0	0	0	1.4542464017868	0	0	0	0
TBC1D8B	2.85781335830689	24.9578113555908	6.72005414962769	18.1045341491699	10.1548233032227	9.59521865844727	4.69436645507813	1.71535873413086	7.1399097442627	7.57458019256592	7.43156242370606	3.36649322509766	1.01439213752747	0	0	5.84700679779053	0	22.4988136291504	0	6.83035516738892	3.20272493362427	0	2.75870370864868	0	7.20681047439575	0	0	12.529857635498	0	13.7350234985352	0	0	8.08441257476807	3.21433162689209	2.52242684364319	13.857439994812	10.9504232406616	4.26609134674072	7.50033283233643	0	4.54916191101074	1.4601571559906	4.86518669128418	6.77950811386108	0	0	0	0	4.55789470672607	11.9834461212158	22.3338813781738	0	8.31848335266113	10.7758874893188	3.77077770233154	0	3.10926198959351	0	0	0	0	3.51239037513733	10.1367044448853	1.97064340114594	1.69075357913971	4.33825826644897	1.93418371677399	4.64425754547119	3.40012335777283	11.0451364517212	12.0313806533813	1.41411197185516	7.06695890426636	4.13466167449951	1.45351839065552	8.89331245422363	0	13.8461828231812	9.16557884216309	0	9.36245155334473	13.3040313720703	6.00933122634888	8.3183479309082	4.75761032104492	6.96094131469727	5.1026668548584	7.01051425933838	4.6753396987915	3.20584154129028	6.62593364715576	5.90714836120606	6.26619100570679	7.23547601699829	4.35942602157593	0
SPATA6L	4.62056970596314	0	8.54149341583252	0	0	0	1.68993175029755	0	0	0.845471620559692	1.7885650396347	0	3.59087586402893	0	1.29822540283203	8.70719528198242	2.51162028312683	0	0	4.70410108566284	0	0	3.19279646873474	0	39.7850456237793	0	0	0	0	0	7.03439474105835	0	2.24360489845276	0	3.66964554786682	1.19399976730347	2.62544512748718	1.90210795402527	7.13826370239258	4.74994325637817	3.32502388954163	4.8937840461731	0	0	1.45635437965393	6.21729278564453	0	0	1.96670639514923	0	3.57667374610901	0	0.885565757751465	0	2.02920889854431	5.57997751235962	4.13350915908814	3.51392650604248	0	2.00992441177368	2.63683223724365	0	1.30567336082459	2.66990399360657	0	0	1.4631450176239	0	0	4.4120364189148	1.97211110591888	0	0	0	0	0	3.90029501914978	1.89639902114868	0	5.48505687713623	0.734837234020233	0	1.70738935470581	0	0	9.0367259979248	2.32799315452576	2.51325225830078	3.55807566642761	4.04157829284668	0	0.866730868816376	0	0	0	0
PPIP5K2	6.84700536727905	10.478030204773	19.9744453430176	3.04396224021912	5.05618572235107	8.49906253814697	12.3629722595215	0	2.73664617538452	5.73145198822022	0.751497864723206	9.71282958984375	4.8349871635437	13.2027826309204	4.20729637145996	8.75032234191895	13.1205244064331	11.7938919067383	16.18235206604	0	0	9.27096843719482	7.39375066757202	16.9712982177734	0	3.72896003723145	3.37226414680481	7.72970819473267	5.96221828460693	18.2202072143555	5.92120790481567	27.8023796081543	8.62865734100342	23.3388423919678	7.54282951354981	12.0544357299805	4.8545298576355	5.91905927658081	20.2764472961426	3.49180746078491	8.17966842651367	11.1250429153442	5.85708570480347	4.16475057601929	0.896770000457764	41.2250213623047	4.57813596725464	3.62865209579468	5.97771310806274	8.54581737518311	8.59524059295654	10.522144317627	3.24307012557983	7.63818645477295	9.11538791656494	9.9201774597168	26.8744468688965	8.00898170471191	13.9801893234253	9.84448909759521	8.99954700469971	10.9429035186768	35.7771911621094	25.9460735321045	7.39669466018677	7.66952562332153	17.8502140045166	19.7353477478027	7.44474124908447	5.65703535079956	19.9732608795166	0	0	3.06692957878113	9.04109859466553	10.772686958313	8.3347635269165	12.6462631225586	11.1772327423096	10.0491018295288	3.46289992332459	16.1954288482666	39.064151763916	10.0436239242554	3.62382626533508	12.1456956863403	8.45773315429688	3.49575996398926	2.03336906433105	1.74657666683197	18.8191909790039	6.59064483642578	4.2084755897522	10.7831087112427	8.64965534210205	3.38099646568298
C16orf95	3.88100004196167	7.11262226104736	1.6753511428833	11.1172065734863	0.885296821594238	4.41108751296997	3.03060412406921	3.07963871955872	4.10496950149536	2.53641486167908	1.50299572944641	2.52014684677124	1.63040268421173	3.20300388336182	4.54719924926758	1.84347712993622	6.42769145965576	11.7938919067383	5.49765634536743	39.9848594665527	0	4.65799760818481	5.31542110443115	0	7.19961023330689	0	3.07407855987549	15.4594163894653	0	0	0	0	0.702047169208527	3.30107522010803	2.64336061477661	12.8659076690674	1.41304898262024	2.02042078971863	1.15862107276917	3.49968194961548	3.40001583099365	2.25797486305237	0.65950745344162	0	2.69031000137329	1.34427952766418	2.66325545310974	0	0.74609500169754	5.82255935668945	5.72634315490723	9.56473255157471	1.14414179325104	3.90986919403076	3.93130588531494	3.91714811325073	0	3.17449879646301	6.00566577911377	0.963068723678589	1.75088453292847	0.790900826454163	4.97873497009277	4.38407850265503	2.11697030067444	3.90306639671326	2.3090136051178	6.71233940124512	3.44281411170959	3.76132678985596	2.78310894966126	3.07638597488403	0	0	2.46777319908142	2.17520189285278	0.925776183605194	1.54429876804352	1.23641955852509	0	0.548795580863953	0.817703247070313	9.31721115112305	5.0050163269043	1.86916077136993	1.71198749542236	5.83895969390869	1.72672772407532	5.1250638961792	0.873288333415985	3.34474205970764	4.36273908615112	3.57863545417786	2.645512342453	7.50213432312012	3.38099646568298
C10orf143	0	0	0	0	2.65323710441589	0	1.0065108537674	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.40819430351257	0	0	0	2.40954399108887	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.963068723678589	0	19.72190284729	0	0	0	0	0	0	0.68856281042099	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.465428501367569	0	0	0	0	0	0	0	0	5.29102468490601	0	0
DUS4L-BCAP29	0	0	2.30166530609131	0	0	0	0	0	1.91975724697113	0	0	3.32996916770935	0	0	0	0	0	11.7938919067383	0	0	0	0	1.77180707454681	0	0	3.15745973587036	0	3.86485409736633	7.97799015045166	0	0	0	0	0	3.90027856826782	2.73451566696167	0	0	1.21307623386383	1.39637303352356	0	0	0	1.27651584148407	0	0	6.30792045593262	0	0	0	0	0	0	0.932270884513855	0	0	0	1.63038635253906	0	0	0	0.839936673641205	0	0	0	1.54951739311218	0.991336524486542	0	0	0	0	0	0	0	0	1.08760094642639	6.27583646774292	1.61842513084412	1.5739620923996	0	0	0	3.42976474761963	0	0.560841381549835	0	1.93561518192291	2.69887542724609	0	1.9954639673233	0	0	0	0	0	0
CISD3	0	0	1.16559684276581	0	0	0.624168872833252	14.2069005966187	0	5.47329235076904	3.80039477348328	0	0	1.74344885349274	0	0	1.24886620044708	0	0	10.9953126907349	2.35205054283142	0	0.776332914829254	0	1.60004842281342	0	0	0	2.9141001701355	0	0	0	0	0	0	0	0	0	0	0.768745064735413	5.26264667510986	0	0	4.83089208602905	1.59028673171997	2.85352206230164	1.34427952766418	0	0	0	0	4.30506467819214	0.782199323177338	0	0.383020102977753	0	0	2.81709432601929	2.07749891281128	0	1.47349512577057	0.532268881797791	0.428668230772018	0	0	0	0.49276214838028	0.384835600852966	0	0	0.940331697463989	6.1317458152771	2.0509238243103	0	0	0	6.45817422866821	0	0	0	1.86439740657806	0	0	0.499528795480728	0	0	3.32639169692993	0	0.431681931018829	7.38649845123291	0.436644166707993	0	4.53215885162354	0	0	0	4.34458017349243
PKHD1L1	0	0	0.777064561843872	0	0	0	0	0	0	0	0	0	0	1.60150194168091	0	0	1.60692286491394	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.660840153694153	4.80160760879517	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.790900826454163	0	1.09601962566376	0	0	0	0	0	0	0	0	0	0	0	0	0	7.72149419784546	0	0	0	0	0.999057590961456	0.714696049690247	0	0	0	0	0	0	0	0	0	9.86246967315674	0	0
TENT4A	0.772799730300903	0	0	0	0	0	0	0	0	0	0.751497864723206	0	0	0	0	0	0	11.7938919067383	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.800267934799194	0	0	0	0	0	0	0	0	0	0	0	0	0.74609500169754	3.32781052589417	0	1.56439864635468	0.572070896625519	0	0.65521764755249	0	0	0	0	0.963068723678589	0	0	0	0	0	0	0	0	0	0	0.556621789932251	0	0	0	0.822591125965118	1.08760094642639	0	0	0	0	2.74397778511047	1.63867723941803	0	0	0.930857002735138	0	1.1677919626236	0	0	0	1.67237102985382	0.727123200893402	0	0	0	0
