""	live_1	live_2	live_3	live_4	live_5	live_6	live_7	live_8	live_9	live_10	live_11	live_12	live_13	live_14	live_15	live_16	live_17	live_18	live_19	live_20	live_21	live_22	live_23	live_24	live_25	live_26	live_27	live_28	live_29	live_30	live_31	live_32	live_33	live_34	live_35	live_36	live_37	live_38	live_39	live_40	live_41	live_42	live_43	live_44	live_45	live_46	live_47	live_48	live_49	live_50	live_51	live_52	live_53	live_54	live_55	live_56	live_57	live_58	live_59	live_60	live_61	live_62	live_63	live_64	live_65	live_67	live_68	live_69
SELENBP1	44.616138458252	10.5908517837524	19.9958972930908	29.814172744751	55.3387756347656	18.2783012390137	240.389739990234	327.766387939453	22.8868980407715	26.172815322876	39.4737586975098	79.7759246826172	111.587326049805	30.968053817749	24.9236335754395	42.9875183105469	22.5958118438721	10.529091835022	92.8967056274414	21.9224166870117	82.962043762207	169.672958374023	0	19.8096561431885	11.8227138519287	56.2534294128418	57.1750640869141	47.0590553283692	91.4769134521484	106.027526855469	9.52603435516357	85.617805480957	110.189361572266	58.3865165710449	22.4962577819824	23.8141593933106	48.6645393371582	21.8230724334717	17.0041007995605	37.7379684448242	4.00906038284302	60.5655364990234	48.6537437438965	33.636833190918	174.964416503906	32.3282012939453	20.1800231933594	45.0094528198242	50.4288940429688	58.8289299011231	134.754272460938	117.966423034668	30.8603324890137	15.3786354064941	59.9394226074219	20.6622657775879	36.3046722412109	60.4509887695313	10.9535140991211	9.65517234802246	28.4290237426758	33.2232666015625	35.3937683105469	30.9267635345459	6.00435638427734	20.4469318389893	7.76097917556763	143.943450927734
RPAP3-DT	5.14102029800415	8.64092254638672	0	0	0	0	2.48872995376587	2.45180654525757	0	0	0	0	0	0	0	0	0	0	0	10.5323820114136	0	0.855634927749634	3.52165722846985	4.08535480499268	0	0	3.39937806129456	0	0	0	0	0	0	0	0	0	0	0	0	1.78252065181732	0	0	1.52234220504761	0	5.65959119796753	0	0	1.11603796482086	0	1.49426972866058	13.2560424804688	0	19.0209331512451	0	0	0	0	0	0	9.24983596801758	14.7828769683838	0	0	0	0	0	1.21119296550751	45.3509559631348
IGSF1	0	0	0	0	0	0	44.3403205871582	0	0.531538963317871	0	0	0	0	0	0	0	0	0	4.70002174377441	8.16919708251953	0	0	0	0	0.231164768338203	2.68937373161316	0	1.79941630363464	0	0	0	0	3.40834593772888	2.40904927253723	0	0	0	5.37835788726807	0	5.40374231338501	0	0	0	0	0	0	0	0	0	0	0	6.98840618133545	5.27964401245117	5.48002624511719	0	0	0	0.889754712581635	0	0	0	0	0	0	18.9149494171143	6.90834045410156	0	0
GEMIN5	12.5996923446655	8.61174869537354	15.0432615280151	3.36534476280212	11.9725751876831	1.29191780090332	5.66031551361084	1.29241383075714	22.173526763916	3.84963035583496	4.59603834152222	6.5577278137207	2.68313550949097	12.4753704071045	8.54891872406006	17.5367107391357	4.56098127365112	6.17136716842651	9.27815723419189	9.8653039932251	13.0833177566528	0	8.09504222869873	11.7175006866455	4.13847732543945	10.7772998809814	13.8696222305298	13.0393409729004	12.3688707351685	13.0525712966919	12.3276233673096	3.5968062877655	11.49840259552	18.588436126709	10.8733224868774	3.26446390151978	4.06273698806763	4.30654001235962	11.035532951355	9.93850612640381	8.59712600708008	7.85925245285034	4.53494310379028	7.21299028396606	8.5927734375	14.2129144668579	9.54611396789551	10.2380361557007	10.8519620895386	0	6.55346393585205	2.60414505004883	5.29601192474365	7.70091199874878	0	1.63032972812653	13.2072095870972	3.85235142707825	9.13300228118896	11.2813243865967	4.47322082519531	0.82736873626709	15.3171787261963	5.32457733154297	9.46075439453125	29.4125671386719	9.79189491271973	0.323427587747574
CLPSL2	0	0	0	0	4.06170845031738	8.44268989562988	10.6606817245483	0	0	0	0	0	2.02392363548279	32.2267532348633	2.95824718475342	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.8484845161438	26.6094303131104	0	0	0	0	0	1.7132613658905	0	0	3.07775568962097	0	0	0	0	0	3.13642954826355	0	0	0	0	0
MORN2	76.1252288818359	47.7969741821289	70.677604675293	18.9748401641846	61.820930480957	22.684871673584	71.9717636108399	24.0556640625	69.2495880126953	10.2474412918091	87.1133422851563	37.8492889404297	82.9289398193359	13.0864191055298	274.552368164063	52.3605461120606	28.7681255340576	0	22.4481792449951	104.94295501709	37.3297233581543	47.5984191894531	29.0369663238525	47.4978904724121	31.3146572113037	55.7369499206543	45.6931266784668	65.9255828857422	6.98767375946045	43.1369209289551	32.9297981262207	35.8939590454102	33.9613151550293	28.8821868896484	19.4868831634522	59.5555076599121	145.177795410156	56.7382850646973	66.0317611694336	0	369.560699462891	97.0858993530273	89.8529434204102	81.2473907470703	89.9550552368164	34.8822174072266	11.6685228347778	57.3802528381348	22.1780967712402	0	114.924118041992	86.2688140869141	36.4100341796875	105.993835449219	0	65.9924850463867	44.6967811584473	28.0618209838867	79.0725784301758	37.0596504211426	52.757137298584	108.225494384766	124.367027282715	67.4118957519531	68.5385894775391	0	29.873161315918	4.1462869644165
CBLL1-AS1	3.06525111198425	5.24688053131104	0	13.790678024292	8.00049304962158	3.38938450813293	14.6581802368164	0	0	2.15282702445984	9.91224956512451	4.4748101234436	8.89633464813232	0	1.16850233078003	1.94026041030884	0	5.85952472686768	0	5.07395744323731	0	7.0647668838501	7.08609819412231	4.00767755508423	0	2.63791561126709	3.14617490768433	16.3571739196777	0	0	0	0	0	12.1401281356812	0	0	7.8554105758667	5.4624810218811	0	0	0	0	9.64973735809326	1.92221248149872	5.14713382720947	7.49686527252197	0	11.6449871063232	0	7.27175283432007	0	0	0	0	20.6731071472168	0	1.83760190010071	0	6.15718507766724	0	1.84981179237366	0	5.43418216705322	4.62423467636108	5.9871997833252	0	0	61.158821105957
EIF3H	246.843414306641	268.968444824219	194.655151367188	228.113906860352	359.597717285156	215.555847167969	179.843948364258	190.293472290039	348.559936523438	183.72412109375	197.042541503906	139.248870849609	168.204345703125	197.137603759766	278.413269042969	288.677581787109	136.462417602539	267.072509765625	217.550323486328	319.084899902344	244.174652099609	350.063446044922	284.699676513672	269.543914794922	106.77082824707	215.233612060547	291.979156494141	282.501434326172	142.954879760742	165.296310424805	258.548889160156	80.8415832519531	219.792404174805	194.076477050781	251.990478515625	166.81135559082	274.771026611328	325.448455810547	241.835144042969	379.022369384766	371.607238769531	285.535949707031	231.465881347656	453.004974365234	242.677780151367	273.545349121094	231.326736450195	215.722717285156	305.689300537109	262.732055664063	254.991760253906	202.154571533203	183.969467163086	289.496032714844	177.77766418457	243.788391113281	269.126556396484	277.564880371094	105.685317993164	293.193084716797	220.102203369141	410.643493652344	266.527587890625	182.869659423828	292.327301025391	264.462280273438	291.597198486328	335.223602294922
TFF1	2265.14331054688	529.467712402344	1895.24279785156	7097.76611328125	306.623626708984	26.5924701690674	2862.33203125	1251.52221679688	2795.45581054688	89.6170501708984	4865.39208984375	189.327911376953	18731.416015625	5844.96337890625	1635.56066894531	239.799545288086	10875.3095703125	575.285278320313	630.037048339844	3136.63134765625	9814.3125	426.703186035156	2023.30432128906	61.2773628234863	8911.43359375	2648.98486328125	41.3508224487305	10978.9775390625	606.553527832031	1.72821819782257	2765.87451171875	2550.52954101563	0	1008.08526611328	1.5174560546875	314.645660400391	953.39453125	658.648010253906	368.865295410156	36.1912689208984	634.554260253906	1244.75842285156	121.175010681152	0	213.841079711914	156.83903503418	516.111694335938	54.1487083435059	0	0	175.050842285156	4956.3125	82.822883605957	3524.3330078125	9.65017318725586	277.953033447266	2264.9423828125	5816.84375	3255.51684570313	57.755313873291	1343.7587890625	1441.40283203125	474.257659912109	0	417.517669677734	177.657943725586	1188.63586425781	687.687194824219
SLBP	71.6444320678711	63.9385032653809	42.3772010803223	77.8780517578125	37.2848167419434	20.5870571136475	36.791446685791	16.7002696990967	18.9441871643066	13.2849988937378	24.789737701416	21.486852645874	10.4675989151001	45.1551818847656	33.7841529846191	26.2504539489746	15.0828065872192	47.5086059570313	17.4391689300537	39.2013320922852	56.793155670166	22.9313564300537	19.4957447052002	38.2671699523926	9.17720127105713	39.6301345825195	26.9662914276123	52.6223449707031	22.0377254486084	14.3863172531128	62.263240814209	7.27399396896362	20.4112739562988	3.21190333366394	71.933464050293	5.29208517074585	9.02824401855469	8.61026191711426	25.4811248779297	16.2789707183838	17.8382530212402	0	86.6054763793945	20.4193744659424	52.457950592041	35.2753028869629	48.9499244689942	51.3498115539551	40.4492874145508	26.4591732025147	17.0412654876709	28.9975204467773	74.4767074584961	40.3726234436035	32.1852951049805	46.0109977722168	43.2898254394531	42.002685546875	96.3037719726563	16.6052989959717	36.5844306945801	31.9611740112305	34.0057029724121	29.0782566070557	65.4561233520508	11.1268291473389	29.4825973510742	3.10168552398682
SPDL1	5.19144153594971	23.0254516601563	12.8608665466309	11.3018226623535	49.3652153015137	13.5636548995972	6.3692831993103	0.216374143958092	45.9639053344727	5.59402370452881	28.1011009216309	17.3150119781494	9.00608921051025	18.4413261413574	53.9002685546875	5.94330501556397	11.818172454834	25.3950672149658	39.7829895019531	11.9477205276489	30.007905960083	1.55250072479248	33.8188819885254	86.4949340820313	1.47906363010407	16.5241413116455	45.4628219604492	5.4717264175415	0.548396587371826	1.96938264369965	10.7363862991333	7.58967113494873	43.587272644043	0	21.2352485656738	3.66240954399109	0	7.11573123931885	11.0571737289429	0	4.31311178207397	0	57.4377288818359	39.1398429870605	15.3536977767944	7.94815683364868	14.3722639083862	5.53278875350952	8.30522346496582	0	0.649226367473602	9.23481178283691	24.3992881774902	17.3158416748047	0	4.06478452682495	57.5069580078125	14.8334102630615	2.10693216323853	33.2747421264648	10.8811159133911	23.3117847442627	24.314624786377	20.253381729126	35.8295059204102	145.498550415039	26.9674205780029	1.66620409488678
SF3B4	67.4001235961914	76.448860168457	72.0490646362305	76.1003265380859	50.4158782958984	27.5748119354248	43.7596282958984	134.553985595703	66.9499816894531	46.0146141052246	67.6320266723633	112.000640869141	58.8601264953613	134.902633666992	93.1723098754883	53.4816970825195	49.5617294311523	84.9393844604492	72.1287460327149	131.123138427734	68.3662338256836	29.898458480835	107.104393005371	83.2108993530274	14.7469692230225	93.1109008789062	79.0764999389648	88.596908569336	51.9792785644531	50.790943145752	76.9318237304688	16.6183319091797	82.7215728759766	45.4941864013672	72.437255859375	33.7582588195801	50.3977127075195	26.8954219818115	47.3703460693359	71.5240020751953	66.4276657104492	49.6773948669434	83.3950805664063	60.2534217834473	112.514183044434	85.3955078125	146.288650512695	54.1557159423828	83.3851470947266	51.6024894714356	49.1769943237305	118.201629638672	97.4083480834961	97.3372421264649	21.6408061981201	97.2228775024414	88.1245498657227	70.1069030761719	68.3943099975586	80.9184875488281	117.271125793457	108.939300537109	70.2104797363281	95.9075698852539	74.7135009765625	94.631103515625	70.7321090698242	3.80360507965088
GRWD1	31.1101245880127	34.6365737915039	72.1919937133789	29.523099899292	43.9493141174316	30.3930549621582	14.870964050293	38.7254028320313	79.1227569580078	47.5723915100098	56.6551704406738	26.2840137481689	13.8883876800537	74.6493301391602	83.908576965332	42.641773223877	16.8298740386963	55.766773223877	35.7321662902832	44.6053466796875	51.0076751708984	25.0345344543457	83.5221633911133	53.1770629882813	12.6401815414429	29.1201915740967	28.883810043335	97.0672378540039	26.6033878326416	18.7827167510986	22.3670959472656	13.496205329895	64.9355773925781	33.0152015686035	15.5572233200073	15.1986112594604	28.5302429199219	20.4963512420654	34.7710609436035	21.9544925689697	33.2642440795898	10.8311738967896	52.3240013122559	18.4491577148438	43.9551811218262	55.8932571411133	29.10666847229	30.7211380004883	33.0471496582031	42.3094177246094	89.772087097168	30.4517631530762	49.8850173950195	31.2006320953369	6.68602561950684	33.0000305175781	64.0792999267578	35.0688667297363	24.5044708251953	43.0061111450195	37.3391456604004	42.4290046691895	33.0226554870606	20.5283851623535	78.9861907958984	45.6638298034668	34.1745338439941	0.566217243671417
POLR2G	334.023742675781	278.16796875	367.506225585938	237.968185424805	386.807373046875	129.324172973633	202.792953491211	263.526336669922	320.143096923828	428.399505615234	256.452484130859	250.675033569336	311.075042724609	227.502746582031	404.315765380859	247.829635620117	184.395523071289	258.569671630859	230.081207275391	388.769561767578	382.266632080078	140.730453491211	318.505950927734	447.455810546875	80.9337539672852	388.287872314453	318.302307128906	398.389801025391	249.204071044922	82.9790802001953	208.572662353516	90.9780120849609	342.011596679688	226.188491821289	279.839141845703	294.824066162109	248.214569091797	177.395797729492	323.056671142578	375.439178466797	238.379119873047	187.488555908203	246.86279296875	252.346206665039	237.899200439453	188.596694946289	333.597045898438	241.793853759766	220.781173706055	127.376205444336	244.334915161133	236.839218139648	193.229019165039	358.744018554688	117.907806396484	304.1435546875	406.01611328125	379.791534423828	311.686065673828	409.584045410156	346.618530273438	479.70068359375	314.617431640625	277.931243896484	329.632019042969	415.140289306641	376.240570068359	382.127258300781
