,UMI_200_Bc67_Bc01,UMI_200_Bc67_Bc02,UMI_200_Bc67_Bc03,UMI_200_Bc67_Bc04,UMI_200_Bc67_Bc05,UMI_200_Bc67_Bc06,UMI_200_Bc67_Bc07,UMI_200_Bc67_Bc08,UMI_200_Bc67_Bc09,UMI_200_Bc67_Bc10,UMI_200_Bc67_Bc11,UMI_200_Bc67_Bc12,UMI_200_Bc67_Bc13,UMI_200_Bc67_Bc14,UMI_200_Bc67_Bc15,UMI_200_Bc67_Bc16,UMI_200_Bc68_Bc01,UMI_200_Bc68_Bc02,UMI_200_Bc68_Bc03,UMI_200_Bc68_Bc04,UMI_200_Bc68_Bc05,UMI_200_Bc68_Bc06,UMI_200_Bc68_Bc07,UMI_200_Bc68_Bc08,UMI_200_Bc68_Bc09,UMI_200_Bc68_Bc10,UMI_200_Bc68_Bc11,UMI_200_Bc68_Bc12,UMI_200_Bc68_Bc13,UMI_200_Bc68_Bc14,UMI_200_Bc68_Bc15,UMI_200_Bc68_Bc16,UMI_200_Bc69_Bc01,UMI_200_Bc69_Bc02,UMI_200_Bc69_Bc03,UMI_200_Bc69_Bc04,UMI_200_Bc69_Bc05,UMI_200_Bc69_Bc06,UMI_200_Bc69_Bc07,UMI_200_Bc69_Bc08,UMI_200_Bc69_Bc09,UMI_200_Bc69_Bc10,UMI_200_Bc69_Bc11,UMI_200_Bc69_Bc12,UMI_200_Bc69_Bc13,UMI_200_Bc69_Bc14,UMI_200_Bc69_Bc15,UMI_200_Bc69_Bc16,UMI_200_Bc70_Bc01,UMI_200_Bc70_Bc02,UMI_200_Bc70_Bc03,UMI_200_Bc70_Bc04,UMI_200_Bc70_Bc05,UMI_200_Bc70_Bc06,UMI_200_Bc70_Bc07,UMI_200_Bc70_Bc08,UMI_200_Bc70_Bc09,UMI_200_Bc70_Bc10,UMI_200_Bc70_Bc11,UMI_200_Bc70_Bc12,UMI_200_Bc70_Bc13,UMI_200_Bc70_Bc14,UMI_200_Bc70_Bc15,UMI_200_Bc70_Bc16,UMI_200_Bc71_Bc01,UMI_200_Bc71_Bc02,UMI_200_Bc71_Bc03,UMI_200_Bc71_Bc04,UMI_200_Bc71_Bc05,UMI_200_Bc71_Bc06,UMI_200_Bc71_Bc07,UMI_200_Bc71_Bc08,UMI_200_Bc71_Bc09,UMI_200_Bc71_Bc10,UMI_200_Bc71_Bc11,UMI_200_Bc71_Bc12,UMI_200_Bc71_Bc13,UMI_200_Bc71_Bc14,UMI_200_Bc71_Bc15,UMI_200_Bc71_Bc16,UMI_200_Bc72_Bc01,UMI_200_Bc72_Bc02,UMI_200_Bc72_Bc03,UMI_200_Bc72_Bc04,UMI_200_Bc72_Bc05,UMI_200_Bc72_Bc06,UMI_200_Bc72_Bc07,UMI_200_Bc72_Bc08,UMI_200_Bc72_Bc09,UMI_200_Bc72_Bc10,UMI_200_Bc72_Bc11,UMI_200_Bc72_Bc12,UMI_200_Bc72_Bc13,UMI_200_Bc72_Bc14,UMI_200_Bc72_Bc15,UMI_200_Bc72_Bc16
FTO,1.6878885,3.1323142,2.319685,0.59628385,2.3580413,2.0722976,3.046934,0.5709285,2.0141108,0.61273485,1.7358178,2.9458947,1.7674917,1.7226797,2.2270522,1.3225096,1.8141283,2.6588545,0.0,0.0,0.0,1.8633355,1.0194995,0.0,0.0,3.2373896,0.0,3.2903407,2.2308471,0.0,3.053312,2.6883783,1.5228511,2.639021,2.0540447,2.8450854,2.5400467,2.7278488,2.0407333,2.7683465,0.0,1.6126696,0.0,2.660687,2.9400854,2.3180535,1.5339975,2.9703565,2.348104,2.4723086,2.1158345,1.714512,2.3135478,2.6673584,1.9238343,2.8356059,0.0,1.7005197,1.610193,2.7101753,3.0229218,2.2275994,2.0257623,2.1772819,0.0,2.4839964,2.6285386,2.5894666,2.726957,1.5644685,2.885866,0.7057978,0.0,1.5814763,1.8824779,3.0206704,2.9609108,0.0,2.0742493,0.0,1.7903992,2.7202883,2.5197284,1.9845464,1.8824099,2.541917,2.1059864,2.71963,0.0,0.0,2.1037743,2.158407,2.1661334,2.4007804,2.497043,0.0
DBP,0.0,0.0,0.57496285,0.0,0.0,0.7432564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65107924,0.0,0.0,0.0,0.0,1.4865276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4181063,0.0,0.0,0.0,0.0,0.50732356,0.0,0.0,0.0,0.0,0.62856627,0.0,0.0,0.0,0.0,0.0,0.8519781,0.0,0.0,0.0,0.746342,0.7632648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.522723,0.52387774,0.0,0.0,0.7057978,0.0,0.6592451,0.0,0.0,0.0,0.93385506,0.0,0.0,0.0,1.2392752,0.0,0.80711275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.190148,0.0,0.0
MAGI3,0.0,1.5965856,0.0,0.55228347,0.0,0.0,1.1029434,0.93209296,0.0,0.0,0.56047136,0.0,0.0,2.1980586,0.0,0.0,0.0,0.0,0.0,0.0,0.9972649,0.0,1.5137228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6735923,0.0,1.2265786,0.50732356,0.5879355,0.0,1.4860716,1.1991338,0.0,0.0,0.0,0.0,0.0,0.64015245,0.8519781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.50393254,1.0847074,0.98145807,0.0,0.0,0.0,0.0,0.0,1.788209,0.0,1.1368614,0.0,0.0,0.522723,0.0,0.0,0.44251797,0.0,0.0,0.0,1.2435126,1.1553712,0.0,0.0,0.0,1.5536704,1.3201486,0.0,0.0,0.8876411,0.0,0.0,0.45988762,0.62238336,0.0,0.0,1.2552047,1.1573118,0.0,0.0,0.0,0.0
RPP25,0.0,0.0,0.0,0.0,0.0,0.0,2.2032175,2.0705504,1.8991044,0.99646807,0.0,0.0,0.52136296,0.95608896,0.77723604,0.7446571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1040866,0.0,0.0,0.0,1.2972801,0.0,0.0,0.0,0.5314196,0.0,0.0,1.2240118,0.8808911,1.1863939,0.0,0.62856627,1.643898,1.1811059,0.0,0.61912245,0.6443985,1.6159841,0.0,0.0,0.55738187,0.0,0.0,0.0,1.350759,0.92904127,0.8450637,0.6827367,2.5353072,2.2840445,0.0,1.0736833,1.958008,0.94909996,0.0,1.6834462,1.6933885,0.0,0.0,0.0,0.0,0.0,0.7589654,1.4052109,2.3420696,1.0531491,0.0,0.73601556,0.0,1.9709086,0.0,0.0,1.3201486,0.0,0.0,1.3503522,1.7389772,0.61842024,1.3659589,0.87634456,2.719626,1.0201637,0.0,0.5464571,0.0,1.312901,0.0,0.0
SRSF1,2.8073828,2.4630394,3.1292355,2.7226684,2.2449503,2.4939759,1.6498519,2.248024,2.5818717,2.3490107,2.6622553,2.8640687,2.808149,2.7093525,2.4323673,2.5725114,2.6286738,3.496054,3.1883998,2.344626,2.1150455,3.1240077,2.1145275,2.9629822,2.1040866,1.4317162,1.9668546,1.5820367,2.4542172,2.8926454,0.0,1.7042592,2.6232126,2.4363215,2.1304426,3.0997632,2.3397954,1.4845259,2.3141785,2.8543782,3.1379495,2.1034827,2.424002,2.7336452,2.8544657,2.4916253,2.750337,2.9519508,2.6390543,2.2431204,2.5350022,2.6362708,3.2249932,3.0868657,2.6330142,2.6596904,1.7884425,2.3347635,2.7090645,2.1569626,2.884726,2.6743045,2.2074976,3.0955043,2.7268927,2.9054255,3.0493808,2.8744855,2.6871204,2.6522083,2.0606284,2.1598032,3.4572713,2.4034545,3.0127077,2.3784723,2.8771193,1.9713389,1.5617949,3.1661422,2.8122785,2.5320032,2.1963866,2.625305,3.1901815,2.3845522,2.600268,2.7704332,2.7957675,2.7629108,2.7861056,2.502915,2.8847067,2.8712337,0.0,2.4108105
RBM5,1.408838,1.5968513,2.3345463,2.033314,0.63361603,0.0,0.6963973,0.953684,1.6304824,1.6539061,1.7063808,0.8151187,1.2290844,1.7586344,2.1925023,0.0,0.0,0.0,0.0,2.086436,0.0,1.4280463,0.0,0.0,2.7343168,1.4249042,0.0,0.0,0.0,2.0562227,2.5527534,0.0,0.5314196,1.2265786,0.8422912,0.0,1.6561587,0.7644734,1.3600922,0.0,1.4605855,0.0,1.0914273,0.9986427,0.64015245,1.8527163,1.608414,0.0,1.2074597,1.4671102,0.7632648,0.941724,0.76273936,0.92904127,1.0870972,1.5927287,1.4632757,0.8336324,1.610193,0.0,1.5521276,1.7768986,0.80856466,0.0,1.1368614,2.0597525,1.5786396,0.86425114,0.0,0.0,0.44251797,1.1194698,0.0,1.339167,2.1286268,0.0,1.0478635,0.0,0.8065334,0.0,1.456933,0.0,1.6086837,1.6654735,1.2021139,0.61842024,0.7739784,1.278899,2.2994664,1.2864368,1.2552047,1.1573118,1.0879724,1.293497,1.3566643,0.0
CSTA,1.7232656,0.8381345,2.1654565,2.0224469,2.3450723,0.74639815,1.6473354,1.721153,0.0,2.786152,1.7853035,1.5640913,1.6547309,0.95608896,1.1858902,3.0559158,0.0,0.0,2.5291092,0.0,0.0,1.4122865,2.783171,2.0073888,0.0,1.989916,0.0,2.1667318,0.0,0.0,1.9345903,2.3056405,2.1599402,1.7611436,3.4675932,0.0,1.6526463,1.1988205,2.3736465,2.3440046,1.6884909,2.7818894,1.4591157,0.61912245,0.64109755,0.0,2.0497553,2.741782,2.4236655,0.0,2.3367624,1.5428495,0.4523938,0.5687399,1.9310806,1.9279968,0.9783426,1.4227902,0.0,1.0766411,0.6348945,0.0,1.2497205,2.7245371,1.1700374,0.0,3.1976197,1.8707112,0.52387774,1.7680873,1.1710489,1.8539046,0.0,1.5546287,0.0,1.1261766,1.0514283,0.0,0.0,2.7672734,2.5304163,0.6114229,2.3970382,1.7540132,1.1027746,0.9998888,2.246771,2.9628675,2.2994664,1.680165,0.9829661,0.5464571,0.0,0.0,1.7791024,2.4734364
SCG3,2.5844958,3.1322572,1.7787931,1.1686182,0.0,2.4980655,1.7064137,1.9373916,3.75739,0.6131929,0.74880487,0.83225083,3.8874898,2.8043873,1.1858902,0.0,3.9099298,2.57535,3.7087564,3.068075,1.8186233,1.4122865,1.8429945,1.2720882,2.1040866,0.0,2.9675627,2.1667318,5.1839757,2.683264,0.0,1.7356664,2.7588425,3.2178738,1.6797452,2.0019858,0.8861475,3.4335928,0.8081618,2.8324733,1.1927357,1.9564193,1.7357656,1.1620239,3.918663,2.648936,0.88246584,0.0,2.743939,1.946233,2.2270288,2.756389,0.4523938,1.5748881,0.54465616,1.5927287,1.8005826,1.8688118,1.1131489,0.67842597,3.798354,2.0760083,0.0,0.0,2.8339639,2.194545,2.1568198,0.89698106,0.60829294,2.4283264,0.8272014,1.8224158,1.6682277,1.6296316,1.4687572,0.0,3.4690454,4.0187426,1.7826647,1.6361253,3.515427,4.2870765,1.9406642,2.6790583,1.6762066,2.7198918,0.0,1.325154,2.340142,1.2417886,1.2990355,0.9559441,3.994429,2.676521,1.9132521,0.0
S100A13,2.0905871,2.3245814,2.843522,2.3835473,2.0122447,0.0,2.9261253,1.4269248,0.86218214,1.4809464,2.5896657,1.8334864,2.740146,3.8917594,2.0959814,2.4063776,0.95817053,3.2041667,2.6908457,1.7411854,1.4865276,0.0,2.090286,2.1638846,2.1040866,2.3487413,3.1388812,2.8008978,1.2972801,2.893778,1.9345903,1.7042592,1.9998378,2.0166345,1.9816705,2.1141374,2.542273,2.1930194,1.371475,2.3203063,1.8739744,1.3911986,1.4580421,1.38321,1.5802379,3.191101,2.5651002,0.0,1.8281982,2.701379,3.0231824,2.2845886,2.2597885,2.5846722,2.214354,2.667947,3.5895057,1.0784832,2.3948362,3.4432817,2.453179,2.2604706,3.1320155,1.1763312,0.89556277,2.731917,1.8644446,2.2316885,1.9279653,0.0,2.4489179,3.2881572,0.0,2.0479155,1.4632502,3.2947152,1.9781765,3.0604365,2.050511,1.5536704,1.1625025,2.5774353,3.2180507,2.007368,1.7378317,1.0011477,1.5962089,2.1713681,1.9372945,2.0779471,1.2160784,2.0330286,2.3477414,2.6265106,1.3566643,1.4772762
AQR,0.5725601,1.3059014,0.9504084,0.55228347,1.6904762,0.0,0.6963973,0.93209296,0.86218214,0.0,1.3877912,0.0,0.4728275,0.0,1.1858902,0.65107924,0.0,1.5956022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4249042,2.3245654,0.0,1.8435072,1.4834652,0.0,1.7042592,0.0,0.0,0.8422912,2.0511281,0.8808911,0.0,1.1991338,0.0,0.0,1.1811059,0.53163713,0.6218881,0.64015245,0.8519781,1.608414,0.0,0.59676176,1.4650618,0.0,0.941724,1.1903657,0.0,0.83856964,0.0,0.0,0.8151311,1.0992416,1.0736833,1.1930617,0.0,0.80856466,0.7400401,0.0,0.0,0.0,0.522723,1.1202722,0.0,1.3305461,0.7057978,0.0,1.0531491,0.6002592,0.0,0.6553291,1.5706524,0.0,0.0,1.1616441,0.59757376,1.7909738,0.8876411,0.3821477,0.0,0.45988762,1.0031023,0.0,1.5025548,0.9829661,1.3631518,0.0,0.0,0.0,0.0
DAB2,1.408838,0.8381345,1.58957,0.0,0.0,1.1720802,0.0,0.5709285,0.0,2.83786,0.0,0.0,2.2604992,2.0022914,1.1858902,0.0,0.0,0.0,1.3214433,0.0,0.0,0.93713826,0.0,1.2720882,0.0,0.0,0.0,0.0,0.0,0.0,2.5527534,1.7042592,0.5314196,1.2265786,1.2967082,0.93676746,0.5344588,2.4193559,1.3600922,0.0,0.0,1.2472512,0.0,0.0,1.1003367,0.8519781,0.8465666,0.0,1.175044,1.6932423,1.1913989,0.0,0.76273936,1.1933528,0.0,0.6827367,0.0,0.488418,1.5180596,0.763181,1.6821699,0.94848746,2.3950431,0.7400401,0.5339502,0.0,1.1992054,0.0,0.52387774,1.5605264,0.44251797,1.1154444,0.0,0.6650214,0.6002592,2.5560873,1.0527216,2.3288174,2.4954984,0.0,0.9731952,1.4518042,0.6936749,0.53923583,0.65796393,0.0,0.0,0.62238336,0.0,1.5025548,0.0,0.89781976,1.5217917,0.0,1.3566643,1.4772762
CD52,2.6467035,1.5923237,2.5056806,2.8850846,2.2935903,2.6529438,3.3042333,1.9630176,3.5994031,2.7938893,2.622889,2.2086327,2.544404,3.262991,2.5202463,2.004619,3.4923189,0.0,0.0,1.7526649,0.9972649,1.4122865,1.9678475,2.6276698,3.610865,0.0,1.9371749,3.185903,0.0,2.0730848,2.5527534,0.0,2.5414245,2.4920735,1.8238274,1.6097058,2.0905383,3.0125704,1.7381164,2.5497227,1.1649162,1.5576152,1.2605137,2.127642,0.0,1.3052359,2.19312,1.5385177,2.4755723,3.190257,3.8102207,1.7938129,2.532006,2.5714703,2.3869288,3.0058718,2.388352,1.4227902,1.3870023,3.1727028,0.6753586,1.1703815,2.2734432,2.025001,1.7354444,2.5757725,2.6216815,2.7791615,2.4863226,2.3138905,2.4258618,3.5780644,2.807933,1.390883,0.6002592,3.078979,0.66869974,1.7754859,1.7826647,2.5003192,2.129141,1.4888285,2.2788794,2.0058305,1.2169709,1.5989518,2.8093643,1.8478166,1.4170679,1.1446377,1.6096674,1.3631518,1.8512781,2.7156088,1.9119747,1.8201727
TCN1,0.93436617,0.0,3.6304426,2.6581507,0.63361603,0.0,1.7971705,0.0,0.0,0.61273485,0.0,0.0,0.0,0.0,2.603045,0.0,0.0,0.0,3.1014068,0.0,0.0,1.4122865,1.5137228,0.0,0.0,1.4249042,0.0,0.0,0.0,0.0,0.0,0.0,1.2592393,0.0,5.690173,0.0,0.0,1.2417942,1.4144865,0.6290328,0.0,1.1822603,1.4385166,0.0,0.0,0.0,1.688806,0.0,0.0,0.0,4.3236437,1.8167064,0.0,1.7220951,1.8312591,0.0,0.0,0.8151311,0.6966162,0.0,0.0,1.2157143,1.2497205,0.0,0.0,0.0,3.5188518,0.0,0.5307861,1.5605264,3.5001836,0.0,0.0,1.058021,0.0,0.0,0.0,0.0,1.1688025,0.0,0.0,0.0,4.269886,0.0,0.0,0.0,1.4713398,0.0,0.0,2.2433248,0.0,0.0,0.0,0.0,0.0,0.0
PRSS8,0.5725601,2.4420338,0.0,0.9060103,0.63361603,0.0,0.71577173,0.5709285,0.0,0.0,0.56047136,0.0,0.4728275,0.95608896,1.4839653,1.042119,0.0,2.1818395,0.0,1.2095723,0.0,0.0,2.090286,0.0,0.0,1.443713,0.0,0.0,0.0,0.0,2.5527534,0.0,0.0,2.1079125,1.0927688,0.6099184,0.0,0.0,1.3606868,0.0,0.0,1.7076439,1.6008098,0.0,0.0,0.0,0.0,0.0,0.0,2.2167592,2.7159438,0.0,0.45783737,0.5687399,1.2915884,0.0,0.0,1.6313787,1.388002,1.0736833,1.0119225,1.2157143,0.0,1.6834462,0.55239624,1.9249198,1.1968827,0.0,0.5242855,0.0,0.98202807,0.7057978,0.0,0.0,2.5270298,0.0,0.6553291,0.0,0.80487615,2.5058117,0.97423154,2.5829487,1.8242422,0.8876411,1.3483887,0.61842024,0.45988762,1.0031023,0.0,0.0,0.9829661,1.3631518,0.0,0.0,0.0,1.4826639
CSNK2B,0.0,3.598681,4.1555223,3.7348099,4.3862205,3.854851,4.449124,4.223359,0.0,3.9564433,3.9356525,0.0,4.219944,4.123194,0.0,0.14257602,4.110783,3.5390933,4.3190055,0.0,0.0,4.0068846,4.171321,3.9532409,4.1865664,0.0,3.7709727,3.4438796,4.275171,4.037115,3.8658118,3.156428,3.9149127,3.9646912,4.131169,0.0,3.8977692,0.0,4.031997,4.01412,4.1749015,0.0,3.859477,4.217557,0.16648646,3.8908908,3.563281,3.8780217,4.1197424,3.7949164,3.8519917,4.162249,4.2834406,3.4464517,4.3494906,3.7845347,4.238553,4.0692515,4.3334265,4.262282,0.17979714,3.9772246,4.0161986,3.8883958,0.0,4.0154767,4.252132,4.1488814,4.0939803,0.0,4.1891327,4.1153154,3.8782144,4.1473827,4.011032,4.1799917,4.3733935,4.1138926,3.6154747,4.213222,4.047263,0.0,4.183729,3.936219,4.0395155,3.9392228,4.2277303,4.155107,0.0,0.0,3.9769096,3.8228912,4.275325,4.15146,4.1138434,0.0
PPIL4,1.8729928,1.5968513,1.5270998,2.5490892,0.0,0.752652,2.2476814,1.5377252,0.86218214,0.61273485,1.7534112,0.0,1.6550775,2.1980586,2.0601244,0.0,1.7614323,2.1818395,0.0,1.7411854,0.9972649,0.93713826,0.0,2.173866,2.7343168,1.4249042,1.9668546,0.0,1.2972801,0.0,2.5527534,0.0,1.3364166,2.1076198,1.4742233,2.2826831,0.55413663,0.0,1.9300493,0.6470599,1.46212,1.1813368,1.8025374,1.8154409,1.0273097,2.1777468,1.4242224,0.0,1.7685423,2.3335547,0.7632648,0.9459852,0.45964536,0.56960696,2.3283992,1.0850383,1.0175059,1.5645043,1.9596372,0.0,1.5044705,2.063229,2.088746,1.8700879,1.1607968,2.2810323,2.5296342,2.7355938,1.1207213,0.0,1.4678124,1.9907398,1.5529382,1.5546287,1.9407233,0.0,1.0478635,0.0,1.7826647,0.0,1.684613,2.216704,1.6658094,1.9919841,0.3821477,0.0,1.9266404,1.0031023,1.2704716,1.0106732,1.2552047,0.0,1.025797,1.8483329,0.0,1.4803584
LITAF,1.1997154,0.8381345,0.9377113,1.167013,1.018423,1.1648817,1.4080498,0.93209296,0.0,1.9341702,1.2607422,0.90157235,0.47320417,1.7586344,1.4839653,0.0,0.95817053,0.0,1.8714416,0.0,0.9972649,0.0,0.0,0.0,0.0,1.4249042,1.4053988,0.0,0.0,2.4181063,2.5527534,2.3020473,2.2431707,0.0,1.2939942,0.9557175,1.3418455,0.7596951,1.0076258,1.2906808,1.69134,1.7077804,3.2547407,1.7089396,0.65283686,2.581388,1.4438996,1.5570427,0.55738187,0.0,1.7224547,0.0,0.76407254,1.5748881,0.83743596,1.5927287,1.0054313,1.5509762,1.6542181,1.0740123,0.0,1.8773721,2.6872706,1.7255019,0.88017166,0.6809565,1.5865458,1.3208104,0.52387774,1.5605264,0.44251797,1.6296028,0.0,0.7372272,1.2437499,0.0,1.0478635,1.7286237,1.2449725,0.0,1.1616441,0.0,1.2397312,1.6654735,0.52624077,2.1637762,0.45988762,0.62238336,0.0,0.6276954,2.2366436,1.6827238,0.0,2.218459,1.9119747,0.0
RPL17-C18orf32,1.6833053,1.7584465,1.3328917,0.0,1.3273041,1.3271183,0.0,0.0,0.0,0.0,0.93858135,1.8036518,0.0,0.0,0.0,0.0,1.2981927,2.57804,0.0,0.0,1.2710449,0.0,0.0,0.0,0.0,0.0,1.5601633,2.5735624,1.7393633,0.0,0.0,0.0,0.8061535,0.0,0.69867456,0.0,0.0,0.0,0.85185903,0.6336862,0.0,0.0,0.0,1.6708138,0.0,1.7797086,0.0,0.0,0.0,1.6989385,1.408809,0.0,1.3576999,0.0,0.93516123,1.0462431,0.0,0.0,0.0,0.0,2.3361137,0.0,0.0,0.0,0.0,2.8079658,0.0,0.6562838,1.5455811,0.0,1.5250167,0.0,2.946245,0.0,0.81836486,0.0,0.0,1.7433197,0.0,0.0,1.1669545,0.0,0.0,1.0714719,1.4788404,1.579738,1.3568301,0.0,0.9261249,0.90376097,0.0,0.0,1.0283597,0.0,0.0,0.0
PDK3,0.5725601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.50732356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6827367,0.0,0.0,0.0,0.0,0.0,0.0,2.2754915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93385506,0.0,0.0,0.4374776,0.61275303,1.6086837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3566643,0.0
GPSM3,0.1048197,0.0,0.0,0.0,2.192738,0.0,0.0,0.7118896,0.0,0.0,0.0,0.0,0.4178429,2.963851,0.0,0.0,0.2068434,0.0,1.0415015,2.3466537,0.0,0.2005144,0.0,0.7427936,0.0,1.426422,0.9309978,0.0,1.1678964,0.9947681,0.0,0.82690465,0.0,0.0,0.0,0.0,0.0,1.7138876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7756675,0.0,2.0630198,0.0,0.0,0.15714094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9698117,0.0,0.14549723,0.9873033,0.85823053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALAS2,2.418824,0.0,1.2037972,0.0,3.104476,1.4805664,0.6989023,0.93209296,2.0702055,0.0,1.7116868,0.9465574,2.0349915,0.95608896,1.9696652,1.3225096,1.0907532,0.0,1.3214433,1.2095723,4.5182543,1.73307,1.5137228,0.0,0.0,0.0,2.3245654,0.0,4.2118793,0.0,3.9943562,0.0,2.1559687,0.0,0.8425758,1.7805051,2.7699497,3.19918,0.82734054,1.0366782,0.7432827,1.8355544,2.652548,1.6882375,1.7855276,0.8519781,2.329693,0.0,2.5601315,2.1533923,3.1741033,0.9453776,2.829756,1.4022073,0.8416808,1.774348,1.6406285,0.0,1.610193,2.363745,1.8851091,1.6489018,2.5016124,0.0,1.9631286,0.0,1.8807719,0.0,3.0600736,1.953841,0.0,1.8127558,2.2826848,0.0,1.2435126,0.0,2.0810347,3.1077902,3.9211173,2.1350641,3.1017706,0.59757376,1.1233187,0.0,2.517225,2.0603614,0.0,2.9051113,3.061668,0.78283805,0.6081456,0.5468781,2.5737925,2.190148,2.735412,0.0
NPC2,1.7688322,3.030978,1.7727395,1.7582407,1.1910784,0.7432564,1.6963146,1.7203264,1.6302145,1.865638,0.9174883,1.9874933,2.5550275,1.0082618,1.1858902,1.6192714,1.7614323,2.1818395,2.4559247,0.0,0.9972649,0.93713826,0.0,2.4224267,3.1178982,1.4249042,0.0,2.8008978,3.216231,2.0562227,2.5527534,2.3020473,2.112483,1.2265786,2.3100886,2.2359748,1.1763474,1.4845259,1.6047041,1.7620407,2.0734513,1.6948727,1.4644668,1.8297111,2.2993498,3.6739538,0.0,0.0,0.5586629,1.5054994,1.8871247,1.0180421,1.8166957,1.5755223,1.8276837,1.4388818,2.076583,1.4620811,2.3943799,2.3502464,1.6141335,1.2157143,2.8416946,2.1601152,1.2646282,2.353238,2.1117415,0.8654077,1.3900913,1.5624994,2.0455556,3.0000691,1.9588153,0.6592451,1.5108457,2.194606,1.3493954,2.666791,2.5228512,1.5576053,1.1542312,1.6300348,1.9362067,2.4613345,0.97559184,2.3606088,0.7963458,1.2748053,0.8247305,1.5025548,1.6287128,1.5337691,2.2825513,2.2106586,0.0,1.4772762
GADD45B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5709285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65107924,0.0,2.816916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7042592,0.0,1.2357239,0.0,0.0,0.0,0.0,0.0,1.011543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.746342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3679521,0.0,0.0,0.0,0.0,0.0,1.6296028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.59757376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XRN2,1.2089853,1.2876059,0.5758371,0.9060103,1.5129937,2.4872139,0.6963973,1.4209932,0.0,0.7116714,2.2474284,1.5643549,1.7649076,1.4357995,1.5996939,1.9439772,0.95817053,0.0,0.0,2.5463352,1.4026244,1.9755609,1.0194995,1.4090897,0.0,0.0,1.4046446,1.5820367,1.2972801,0.0,0.0,2.6735923,1.2243956,1.2948637,1.4015949,2.1046233,1.3484712,1.901523,1.1996576,1.9681873,1.8739744,1.8355544,1.6010758,1.8154409,1.3057104,1.8527163,1.8447489,2.9519508,1.3823817,1.168928,1.4897093,1.9820484,2.2537398,1.5748881,1.5973296,1.9558069,0.0,1.4258214,2.489183,1.0736833,0.75621396,1.7484003,1.581246,2.3854709,1.1368614,1.9523003,1.5786396,1.6368409,2.297705,2.1521719,1.7933576,1.8197603,0.0,2.497372,0.97336173,1.4499269,2.4830594,1.7286237,1.7522619,2.7679758,1.5987687,1.3019184,1.9451021,2.4623096,1.5071805,2.2575812,1.2090145,2.0711164,0.0,1.5176011,1.331355,1.8066255,1.5264685,1.839124,2.2669222,1.4772762
